creator_id,topic,recent_video_transcript,posting_cadence_days,views_90d,clicks,leads,qualified_leads,enrollments,refunds,geography,language,category_tag,click_rate,lead_rate,qualification_rate,enrollment_rate
C159,Programming,SQL essentials for data analysis - from basics to advanced queries,1.5,2687,54,3,1,0,0,INDIA,English,review;case-study;practical,0.020096762188314105,0.05555555555555555,0.3333333333333333,0.0
C160,Data Science,Machine learning fundamentals explained with real-world projects,2.0,10869,310,17,8,3,0,INDIA,English,beginner-friendly,0.02852148311712209,0.054838709677419356,0.47058823529411764,0.375
C161,Crypto;AI Tools,Healthy cooking recipes for busy professionals,1.4,40898,577,16,6,2,0,INDIA,English,deep-dive,0.014108269353024597,0.02772963604852686,0.375,0.3333333333333333
C162,SQL;Health,Complete Python tutorial for data science beginners with practical examples,2.6,12397,289,18,13,5,0,INDIA,English,review,0.023312091635073,0.06228373702422145,0.7222222222222222,0.38461538461538464
C163,Analytics,Data visualization masterclass using Python matplotlib and seaborn,1.9,4777,112,7,3,1,0,INDIA,English,review,0.02344567720326565,0.0625,0.42857142857142855,0.3333333333333333
C164,Travel;Career Advice,Healthy cooking recipes for busy professionals,1.2,13243,173,3,1,0,0,INDIA,English,advanced,0.013063505248055577,0.017341040462427744,0.3333333333333333,0.0
C165,Productivity,Cryptocurrency basics and investment strategies,3.9,3064,62,2,1,0,0,INDIA,English,how-to;tutorial;advanced,0.020234986945169713,0.03225806451612903,0.5,0.0
C166,Fitness,Budget travel guide across India,9.3,3082,44,2,1,0,0,INDIA,English,practical;review,0.01427644386761843,0.045454545454545456,0.5,0.0
C167,AI Tools;Design,Data visualization masterclass using Python matplotlib and seaborn,11.1,12973,332,25,13,6,0,INDIA,English,deep-dive;case-study,0.02559161335080552,0.07530120481927711,0.52,0.46153846153846156
C168,Analytics;Finance,Feature engineering techniques for better machine learning models,1.9,500,9,1,1,0,0,INDIA,English,how-to;review,0.018,0.1111111111111111,1.0,0.0
C169,Statistics;Web Dev,Feature engineering techniques for better machine learning models,3.6,5622,164,9,5,1,0,INDIA,English,tips;tutorial,0.029171113482746355,0.054878048780487805,0.5555555555555556,0.2
C170,Data Science,Complete Python tutorial for data science beginners with practical examples,9.9,3479,74,4,1,0,0,INDIA,English,interview;how-to,0.021270480022995114,0.05405405405405406,0.25,0.0
C171,Data Science;Finance,SQL essentials for data analysis - from basics to advanced queries,13.3,9365,262,17,11,5,0,INDIA,English,beginner-friendly;case-study,0.02797650827549386,0.0648854961832061,0.6470588235294118,0.45454545454545453
C172,Python,Data visualization masterclass using Python matplotlib and seaborn,6.6,3759,93,5,2,0,0,INDIA,English,review,0.024740622505985636,0.053763440860215055,0.4,0.0
C173,Web Dev,Fitness routines for desk workers,6.6,6982,111,4,1,0,0,INDIA,English,tutorial;advanced,0.01589802348897164,0.036036036036036036,0.25,0.0
C174,Data Science;Marketing,Essential tools every data scientist should know,10.9,3498,76,4,2,0,0,INDIA,English,tips;interview,0.02172670097198399,0.05263157894736842,0.5,0.0
C175,Programming,Data visualization masterclass using Python matplotlib and seaborn,12.8,9411,266,18,10,5,0,INDIA,English,practical,0.02826479651471682,0.06766917293233082,0.5555555555555556,0.5
C176,Fitness,Personal finance tips for young professionals in India,2.3,18618,196,3,1,0,0,INDIA,English,beginner-friendly;how-to,0.010527446557095284,0.015306122448979591,0.3333333333333333,0.0
C177,Analytics,"Statistics for data science - probability, distributions, and hypothesis testing",1.4,10268,262,17,9,3,0,INDIA,English,tips,0.0255161667315933,0.0648854961832061,0.5294117647058824,0.3333333333333333
C178,EdTech,Machine learning fundamentals explained with real-world projects,6.3,11347,274,13,6,2,0,INDIA,English,tips,0.02414735172292236,0.04744525547445255,0.46153846153846156,0.3333333333333333
C179,Fitness,Productivity hacks for remote workers,3.8,4372,63,3,1,0,0,INDIA,English,practical,0.014409881061299177,0.047619047619047616,0.3333333333333333,0.0
C180,Statistics,Breaking into data science without a technical background,1.4,10600,297,20,9,3,0,INDIA,English,practical;review,0.0280188679245283,0.06734006734006734,0.45,0.3333333333333333
C181,Statistics,Machine learning fundamentals explained with real-world projects,11.4,11273,324,19,9,4,0,INDIA,English,how-to;interview;tips,0.028741240131287146,0.05864197530864197,0.47368421052631576,0.4444444444444444
C182,Data Science,Feature engineering techniques for better machine learning models,2.9,20037,456,36,24,10,0,INDIA,English,advanced,0.022757897888905525,0.07894736842105263,0.6666666666666666,0.4166666666666667
C183,Analytics,Machine learning fundamentals explained with real-world projects,4.2,5891,154,6,4,1,0,INDIA,English,interview;tips;how-to,0.026141571889322694,0.03896103896103896,0.6666666666666666,0.25
C184,Data Science,Feature engineering techniques for better machine learning models,13.2,4110,93,6,2,0,0,INDIA,English,tutorial;how-to,0.022627737226277374,0.06451612903225806,0.3333333333333333,0.0
C185,Machine Learning,Data visualization masterclass using Python matplotlib and seaborn,1.5,21555,353,20,10,3,0,INDIA,English,practical;case-study;interview,0.016376710739967524,0.056657223796033995,0.5,0.3
C186,AI Tools;Cooking,End-to-end data science project walkthrough from data to deployment,1.8,9922,253,17,8,3,0,INDIA,English,tips;deep-dive,0.025498891352549888,0.06719367588932806,0.47058823529411764,0.375
C187,Programming;Travel,Feature engineering techniques for better machine learning models,5.4,2570,53,3,1,0,0,INDIA,English,review,0.020622568093385214,0.05660377358490566,0.3333333333333333,0.0
C188,Gaming,Productivity hacks for remote workers,2.1,9966,150,6,2,0,0,INDIA,English,how-to;deep-dive;tips,0.015051173991571343,0.04,0.3333333333333333,0.0
C189,SQL,Feature engineering techniques for better machine learning models,10.5,2200,50,2,1,0,0,INDIA,English,advanced;how-to;review,0.022727272727272728,0.04,0.5,0.0
C190,Data Science;Health,Career roadmap for aspiring data scientists in 2024,0.8,20083,490,22,18,7,0,INDIA,English,interview;case-study,0.024398745207389334,0.044897959183673466,0.8181818181818182,0.3888888888888889
C191,Data Science,End-to-end data science project walkthrough from data to deployment,12.9,2236,48,2,1,0,0,INDIA,English,how-to,0.02146690518783542,0.041666666666666664,0.5,0.0
C192,Statistics;Finance,Career roadmap for aspiring data scientists in 2024,7.4,3839,100,6,3,1,0,INDIA,English,tips,0.026048450117218024,0.06,0.5,0.3333333333333333
C193,Programming,Complete Python tutorial for data science beginners with practical examples,12.9,14147,405,32,21,8,1,INDIA,English,how-to;deep-dive;case-study,0.028627977663108786,0.07901234567901234,0.65625,0.38095238095238093
C194,Data Science,SQL essentials for data analysis - from basics to advanced queries,4.4,886,13,1,1,0,0,INDIA,English,tutorial;practical,0.014672686230248307,0.07692307692307693,1.0,0.0
C195,Web Dev,Cryptocurrency basics and investment strategies,9.7,500,5,1,1,0,0,INDIA,English,deep-dive;case-study;review,0.01,0.2,1.0,0.0
C196,EdTech,End-to-end data science project walkthrough from data to deployment,6.6,2908,72,4,2,0,0,INDIA,English,deep-dive,0.024759284731774415,0.05555555555555555,0.5,0.0
C197,Marketing,Web development trends and best practices,4.5,2312,34,1,1,0,0,INDIA,English,advanced;case-study;beginner-friendly,0.014705882352941176,0.029411764705882353,1.0,0.0
C198,Health,UI/UX design principles for beginners,5.8,10298,152,5,1,0,0,INDIA,English,deep-dive;review,0.014760147601476014,0.03289473684210526,0.2,0.0
C199,Design,Cryptocurrency basics and investment strategies,6.8,30323,539,20,7,1,0,INDIA,English,tutorial;practical,0.017775286086469017,0.03710575139146568,0.35,0.14285714285714285
C200,SQL,Essential tools every data scientist should know,6.7,5393,138,6,3,0,0,INDIA,English,how-to;deep-dive;tips,0.025588726126460227,0.043478260869565216,0.5,0.0
C201,AI Tools,Complete Python tutorial for data science beginners with practical examples,12.8,1045,20,1,1,0,0,INDIA,English,case-study,0.019138755980861243,0.05,1.0,0.0
C202,SQL;Marketing,Data visualization masterclass using Python matplotlib and seaborn,13.6,11360,331,22,12,4,0,INDIA,English,advanced;review,0.02913732394366197,0.06646525679758308,0.5454545454545454,0.3333333333333333
C203,EdTech,Complete Python tutorial for data science beginners with practical examples,13.5,33364,765,65,50,18,0,INDIA,English,advanced;practical,0.022928905407025538,0.08496732026143791,0.7692307692307693,0.36
C204,EdTech,Feature engineering techniques for better machine learning models,12.9,2100,59,4,2,0,0,INDIA,English,tutorial;beginner-friendly,0.028095238095238097,0.06779661016949153,0.5,0.0
C205,Web Dev,Healthy cooking recipes for busy professionals,6.4,7092,79,3,1,0,0,INDIA,English,beginner-friendly;tips;review,0.011139311900733221,0.0379746835443038,0.3333333333333333,0.0
C206,AI Tools,SQL essentials for data analysis - from basics to advanced queries,5.9,3639,79,5,3,1,0,INDIA,English,beginner-friendly,0.0217092607859302,0.06329113924050633,0.6,0.3333333333333333
C207,Career Advice;Travel,Essential tools every data scientist should know,6.1,7838,194,11,5,2,0,INDIA,English,case-study,0.02475121204388875,0.05670103092783505,0.45454545454545453,0.4
C208,Crypto;Python,Personal finance tips for young professionals in India,0.9,35828,553,21,7,2,0,INDIA,English,beginner-friendly;tutorial,0.015434855420341632,0.0379746835443038,0.3333333333333333,0.2857142857142857
C209,Career Advice,Feature engineering techniques for better machine learning models,1.2,21000,487,27,17,7,0,INDIA,English,how-to,0.023190476190476192,0.055441478439425054,0.6296296296296297,0.4117647058823529
C210,Statistics,SQL essentials for data analysis - from basics to advanced queries,9.9,2544,49,3,1,0,0,INDIA,English,beginner-friendly;case-study,0.019261006289308175,0.061224489795918366,0.3333333333333333,0.0
C211,Python,Feature engineering techniques for better machine learning models,3.8,1078,17,1,1,0,0,INDIA,English,tutorial,0.015769944341372914,0.058823529411764705,1.0,0.0
C212,Machine Learning,Breaking into data science without a technical background,7.3,7525,208,11,8,3,0,INDIA,English,interview;beginner-friendly,0.027641196013289036,0.052884615384615384,0.7272727272727273,0.375
C213,Cooking,UI/UX design principles for beginners,0.7,1567,18,1,1,0,0,INDIA,English,deep-dive;case-study,0.01148691767708998,0.05555555555555555,1.0,0.0
C214,Programming,Breaking into data science without a technical background,3.6,8446,237,16,9,3,0,INDIA,English,case-study,0.028060620412029363,0.06751054852320675,0.5625,0.3333333333333333
C215,Analytics;Web Dev,Essential tools every data scientist should know,7.0,11240,307,18,13,6,0,INDIA,English,case-study;tutorial;advanced,0.027313167259786476,0.05863192182410423,0.7222222222222222,0.46153846153846156
C216,Machine Learning,Breaking into data science without a technical background,2.4,9058,190,13,10,4,0,INDIA,English,deep-dive;beginner-friendly,0.020975932877014793,0.06842105263157895,0.7692307692307693,0.4
C217,Statistics,"Statistics for data science - probability, distributions, and hypothesis testing",2.2,2496,59,4,2,0,0,INDIA,English,interview,0.023637820512820512,0.06779661016949153,0.5,0.0
C218,Python,Complete Python tutorial for data science beginners with practical examples,2.5,3679,89,6,3,1,0,INDIA,English,tips;practical;review,0.02419135634683338,0.06741573033707865,0.5,0.3333333333333333
C219,Travel,Gaming industry insights and career opportunities,13.9,22750,387,10,3,1,0,INDIA,English,deep-dive,0.017010989010989012,0.025839793281653745,0.3,0.3333333333333333
C220,Web Dev,Productivity hacks for remote workers,10.4,1580,16,1,1,0,0,INDIA,English,review,0.010126582278481013,0.0625,1.0,0.0
C221,SQL;Cooking,End-to-end data science project walkthrough from data to deployment,13.7,1996,47,2,1,0,0,INDIA,English,review,0.023547094188376753,0.0425531914893617,0.5,0.0
C222,Travel,Healthy cooking recipes for busy professionals,6.8,12183,216,6,1,0,0,INDIA,English,interview,0.017729623245506032,0.027777777777777776,0.16666666666666666,0.0
C223,Data Science,Feature engineering techniques for better machine learning models,6.1,6384,134,8,4,1,0,INDIA,English,tips,0.020989974937343357,0.05970149253731343,0.5,0.25
C224,Programming;Crypto,SQL essentials for data analysis - from basics to advanced queries,9.4,2715,81,4,2,0,0,INDIA,English,interview,0.02983425414364641,0.04938271604938271,0.5,0.0
C225,Machine Learning,"Statistics for data science - probability, distributions, and hypothesis testing",3.3,5415,118,8,4,1,0,INDIA,English,practical;tutorial,0.021791320406278854,0.06779661016949153,0.5,0.25
C226,Statistics,Complete Python tutorial for data science beginners with practical examples,4.8,14818,367,10,5,1,0,INDIA,English,interview;practical;beginner-friendly,0.024767175057362666,0.027247956403269755,0.5,0.2
C227,Gaming,Gaming industry insights and career opportunities,11.3,500,2,1,1,0,0,INDIA,English,case-study,0.004,0.5,1.0,0.0
C228,Machine Learning;Finance,Data visualization masterclass using Python matplotlib and seaborn,11.8,3207,74,3,1,0,0,INDIA,English,advanced,0.02307452447770502,0.04054054054054054,0.3333333333333333,0.0
C229,Cooking,Productivity hacks for remote workers,8.2,26383,465,10,4,1,0,INDIA,English,tips,0.017624985786301787,0.021505376344086023,0.4,0.25
C230,Career Advice;Web Dev,Breaking into data science without a technical background,0.6,6515,157,9,5,2,0,INDIA,English,how-to,0.02409823484267076,0.05732484076433121,0.5555555555555556,0.4
C231,Data Science,Breaking into data science without a technical background,11.9,2848,66,4,2,0,0,INDIA,English,deep-dive,0.023174157303370788,0.06060606060606061,0.5,0.0
C232,Programming,SQL essentials for data analysis - from basics to advanced queries,10.8,1376,36,1,1,0,0,INDIA,English,tips,0.02616279069767442,0.027777777777777776,1.0,0.0
C233,Machine Learning,Machine learning fundamentals explained with real-world projects,7.9,13076,311,18,9,4,0,INDIA,English,how-to,0.0237840318140104,0.05787781350482315,0.5,0.4444444444444444
C234,Python,Machine learning fundamentals explained with real-world projects,4.2,2315,50,3,1,0,0,INDIA,English,tutorial;how-to;beginner-friendly,0.02159827213822894,0.06,0.3333333333333333,0.0
C235,Productivity;Career Advice,Budget travel guide across India,8.2,1410,17,1,1,0,0,INDIA,English,practical;interview,0.012056737588652482,0.058823529411764705,1.0,0.0
C236,Machine Learning,End-to-end data science project walkthrough from data to deployment,0.8,1634,42,2,1,0,0,INDIA,English,how-to;tips,0.025703794369645042,0.047619047619047616,0.5,0.0
C237,Data Science;Fitness,Essential tools every data scientist should know,0.6,540,8,1,1,0,0,INDIA,English,tips;interview,0.014814814814814815,0.125,1.0,0.0
C238,Machine Learning,Essential tools every data scientist should know,9.0,1033,21,1,1,0,0,INDIA,English,case-study,0.02032913843175218,0.047619047619047616,1.0,0.0
C239,Programming,Feature engineering techniques for better machine learning models,10.9,10215,296,13,9,3,0,INDIA,English,interview,0.028976994615761135,0.04391891891891892,0.6923076923076923,0.3333333333333333
C240,SQL,Breaking into data science without a technical background,3.3,12608,315,16,8,3,0,INDIA,English,case-study,0.024984137055837564,0.050793650793650794,0.5,0.375
C241,AI Tools,End-to-end data science project walkthrough from data to deployment,8.9,774,10,1,1,0,0,INDIA,English,beginner-friendly;deep-dive,0.012919896640826873,0.1,1.0,0.0
C242,Python,End-to-end data science project walkthrough from data to deployment,11.2,8801,240,13,8,2,0,INDIA,English,practical,0.02726962845131235,0.05416666666666667,0.6153846153846154,0.25
